date,sex,race,age,city,suspicion,action
2013-10-28,male,black,21,Boston,Probable Cause,stopped
2013-10-28,male,hispanic,19,Roslindale,Reasonable Suspicion,stopped
2013-10-29,male,white,32,Boston,Reasonable Suspicion,stopped
2013-10-29,male,white,18,Boston,Reasonable Suspicion,stopped
2013-10-29,female,black,25,Mattapan,Probable Cause,observed
2013-10-29,male,asian,20,Dorchester,Probable Cause,stopped
2013-10-29,male,black,35,Dorchester,Probable Cause,stopped
2013-10-29,male,white,40,South Boston,Reasonable Suspicion,stopped
2013-10-29,male,black,70,Dorchester,Probable Cause,stopped
2013-10-29,male,white,30,South Boston,Reasonable Suspicion,stopped
2013-10-29,female,black,25,Mattapan,Probable Cause,observed
2013-10-30,male,black,56,Boston,Probable Cause,observed
2013-10-30,male,hispanic,48,Boston,Reasonable Suspicion,stopped
2013-10-30,male,white,37,Dorchester,Probable Cause,stopped
2013-10-30,male,black,51,Dorchester,Probable Cause,stopped
2013-10-30,male,white,24,Roxbury,Probable Cause,stopped
2013-10-30,male,black,50,Boston,Reasonable Suspicion,stopped
2013-10-31,male,black,51,Boston,Probable Cause,stopped
2013-10-31,female,white,52,Boston,Probable Cause,stopped
2013-11-01,female,white,1,South Boston,Consented to be Search,stopped
2013-11-01,male,black,48,Boston,Reasonable Suspicion,stopped
2013-11-01,male,black,21,Boston,Reasonable Suspicion,stopped
2013-11-01,male,hispanic,48,Mission Hill,Consented to be Search,observed
2013-11-01,male,white,28,Jamaica Plain,Probable Cause,stopped
2013-11-01,male,white,28,Jamaica Plain,Probable Cause,stopped
2013-11-01,male,black,39,Boston,Probable Cause,stopped
2013-11-02,male,hispanic,21,Dorchester,Probable Cause,observed
2013-11-02,male,black,56,Roxbury,Probable Cause,stopped
2013-11-02,male,black,39,Boston,Probable Cause,stopped
2013-11-02,male,white,57,Boston,Probable Cause,stopped
2013-11-02,male,black,16,Roxbury,Reasonable Suspicion,stopped
2013-11-02,male,black,32,Boston,Probable Cause,stopped
2013-11-02,male,white,22,Mission Hill,Probable Cause,stopped
2013-11-02,male,black,53,Roxbury,Probable Cause,stopped
2013-11-02,male,black,26,Dorchester,Reasonable Suspicion,stopped
2013-11-02,male,white,18,Mission Hill,Reasonable Suspicion,stopped
2013-11-03,male,white,22,Boston,Probable Cause,stopped
2013-11-03,male,hispanic,37,Jamaica Plain,Probable Cause,stopped
2013-11-03,male,hispanic,21,Roslindale,Probable Cause,stopped
2013-11-03,male,black,46,Dorchester,Probable Cause,stopped
2013-11-04,male,black,31,South End,Probable Cause,stopped
2013-11-04,male,hispanic,36,Roxbury,Probable Cause,stopped
2013-11-04,male,black,29,Boston,Reasonable Suspicion,stopped
2013-11-04,male,black,29,Dorchester,Probable Cause,stopped
2013-11-04,male,black,48,Boston,Probable Cause,stopped
2013-11-04,male,white,21,South Boston,Probable Cause,stopped
2013-11-05,male,black,22,Roxbury,Probable Cause,stopped
2013-11-05,male,black,25,Dorchester,Probable Cause,stopped
2013-11-06,male,black,47,Hyde Park,Probable Cause,stopped
2013-11-06,male,black,58,Allston,Reasonable Suspicion,stopped
2013-11-06,male,black,24,Dorchester,Probable Cause,stopped
2013-11-06,male,black,56,Boston,Reasonable Suspicion,stopped
2013-11-06,male,black,44,Roxbury,Reasonable Suspicion,stopped
2013-11-07,male,black,30,Mattapan,Reasonable Suspicion,stopped
2013-11-07,male,black,34,Dorchester,Reasonable Suspicion,stopped
2013-11-07,male,black,42,Roxbury,Probable Cause,observed
2013-11-07,male,black,47,Boston,Reasonable Suspicion,stopped
2013-11-07,male,white,39,South Boston,Probable Cause,stopped
2013-11-07,male,white,26,East Boston,Probable Cause,stopped
2013-11-07,male,black,24,Roxbury,Probable Cause,stopped
2013-11-07,male,black,25,Boston,Probable Cause,observed
2013-11-07,male,black,24,Roxbury,Probable Cause,observed
2013-11-08,male,black,43,Dorchester,Probable Cause,stopped
2013-11-08,male,white,33,Boston,Reasonable Suspicion,stopped
2013-11-08,male,black,24,Dorchester,Probable Cause,stopped
2013-11-08,male,white,47,Boston,Reasonable Suspicion,stopped
2013-11-08,male,white,55,Dorchester,Probable Cause,stopped
2013-11-08,male,middle eastern,30,Jamaica Plain,Probable Cause,stopped
2013-11-08,male,white,27,East Boston,Reasonable Suspicion,stopped
2013-11-08,male,black,44,Boston,Reasonable Suspicion,stopped
2013-11-08,male,black,26,South Boston,Reasonable Suspicion,stopped
2013-11-08,male,black,20,Boston,Probable Cause,stopped
2013-11-08,male,middle eastern,33,Boston,Probable Cause,stopped
2013-11-08,male,black,25,Dorchester,Reasonable Suspicion,observed
2013-11-08,male,hispanic,36,Dorchester,Probable Cause,stopped
2013-11-08,male,black,21,Dorchester,Probable Cause,stopped
2013-11-09,male,hispanic,35,South Boston,Probable Cause,stopped
2013-11-09,male,black,17,Dorchester,Reasonable Suspicion,observed
2013-11-09,male,black,35,Mattapan,Reasonable Suspicion,stopped
2013-11-10,female,white,28,South Boston,Probable Cause,stopped
2013-11-10,male,black,22,Roxbury,Probable Cause,stopped
2013-11-10,male,black,24,Dorchester,Reasonable Suspicion,observed
2013-11-10,male,black,23,Dorchester,Reasonable Suspicion,stopped
2013-11-10,male,black,25,Dorchester,Reasonable Suspicion,stopped
2013-11-11,male,black,34,Dorchester,Reasonable Suspicion,stopped
2013-11-11,male,white,36,Boston,Reasonable Suspicion,stopped
2013-11-11,male,white,32,Dorchester,Probable Cause,stopped
2013-11-11,male,white,33,South Boston,Reasonable Suspicion,stopped
2013-11-11,male,black,19,Dorchester,Reasonable Suspicion,stopped
2013-11-11,male,black,26,Dorchester,Probable Cause,stopped
2013-11-11,male,white,53,South Boston,Probable Cause,observed
2013-11-11,male,hispanic,37,Boston,Probable Cause,stopped
2013-11-11,male,hispanic,35,Dorchester,Probable Cause,stopped
2013-11-12,male,black,20,Dorchester,Consented to be Search,stopped
2013-11-12,male,hispanic,61,Dorchester,Probable Cause,stopped
2013-11-12,male,black,25,Roxbury,Probable Cause,stopped
2013-11-12,male,black,19,Dorchester,Probable Cause,stopped
2013-11-12,male,hispanic,48,East Boston,Probable Cause,stopped
2013-11-12,male,black,23,Dorchester,Probable Cause,stopped
2013-11-12,male,black,29,Dorchester,Probable Cause,stopped
2013-11-13,female,black,41,Boston,Probable Cause,stopped
2013-11-13,male,black,48,Boston,Probable Cause,stopped
2013-11-13,male,black,39,Dorchester,Probable Cause,stopped
2013-11-13,male,black,31,Roxbury,Probable Cause,stopped
2013-11-13,male,white,32,Dorchester,Probable Cause,stopped
2013-11-13,male,white,52,Boston,Probable Cause,stopped
2013-11-13,male,black,30,Boston,Probable Cause,stopped
2013-11-13,male,black,25,Dorchester,Probable Cause,stopped
2013-11-13,male,black,43,Boston,Probable Cause,stopped
2013-11-13,male,black,21,Roxbury,Probable Cause,stopped
2013-11-13,female,black,29,Roxbury,Probable Cause,stopped
2013-11-13,male,black,18,Dorchester,Reasonable Suspicion,stopped
2013-11-14,male,hispanic,33,Boston,Reasonable Suspicion,observed
2013-11-14,male,white,43,South Boston,Reasonable Suspicion,stopped
2013-11-14,male,white,19,Dorchester,Reasonable Suspicion,stopped
2013-11-14,male,hispanic,21,Boston,Probable Cause,stopped
2013-11-14,male,white,32,South Boston,Probable Cause,stopped
2013-11-14,male,white,21,Dorchester,Reasonable Suspicion,stopped
2013-11-14,female,white,44,Dorchester,Reasonable Suspicion,stopped
2013-11-14,female,white,17,Dorchester,Reasonable Suspicion,stopped
2013-11-15,male,black,51,Boston,Consented to be Search,stopped
2013-11-15,male,hispanic,47,Boston,Probable Cause,stopped
2013-11-15,male,white,53,Dorchester,Probable Cause,stopped
2013-11-15,male,white,38,Roxbury,Reasonable Suspicion,stopped
2013-11-15,male,black,45,Mattapan,Reasonable Suspicion,stopped
2013-11-15,male,black,43,Roxbury,Probable Cause,stopped
2013-11-15,male,black,24,Roxbury,Probable Cause,stopped
2013-11-15,male,black,30,Dorchester,Reasonable Suspicion,stopped
2013-11-15,male,black,27,Dorchester,Reasonable Suspicion,stopped
2013-11-15,female,black,48,Dorchester,Probable Cause,stopped
2013-11-15,male,black,17,Boston,Probable Cause,stopped
2013-11-15,male,black,24,Dorchester,Probable Cause,stopped
2013-11-15,male,white,22,Boston,Probable Cause,stopped
2013-11-15,male,black,27,Dorchester,Probable Cause,stopped
2013-11-15,male,black,27,Dorchester,Reasonable Suspicion,stopped
2013-11-16,male,black,36,Roxbury,Reasonable Suspicion,stopped
2013-11-16,male,black,18,Mattapan,Probable Cause,stopped
2013-11-16,male,black,31,Dorchester,Probable Cause,stopped
2013-11-16,male,black,17,Roxbury,Probable Cause,stopped
2013-11-16,male,black,34,Roxbury,Probable Cause,observed
2013-11-16,male,black,17,Dorchester,Probable Cause,stopped
2013-11-16,male,white,31,West Roxbury,Reasonable Suspicion,stopped
2013-11-16,male,hispanic,53,Boston,Reasonable Suspicion,observed
2013-11-16,male,black,21,Dorchester,Reasonable Suspicion,stopped
2013-11-16,male,white,18,Jamaica Plain,Reasonable Suspicion,stopped
2013-11-16,male,black,43,Mattapan,Reasonable Suspicion,stopped
2013-11-16,female,black,24,Mattapan,Probable Cause,stopped
2013-11-16,male,black,44,Roxbury,Probable Cause,stopped
2013-11-16,male,black,18,Dorchester,Probable Cause,stopped
2013-11-16,female,black,32,Roxbury,Probable Cause,stopped
2013-11-17,male,hispanic,30,Boston,Reasonable Suspicion,stopped
2013-11-17,male,black,24,Roxbury,Probable Cause,stopped
2013-11-17,male,black,46,Mattapan,Probable Cause,stopped
2013-11-17,male,black,50,Boston,Consented to be Search,observed
2013-11-17,male,black,29,Dorchester,Probable Cause,stopped
2013-11-17,male,black,22,Dorchester,Reasonable Suspicion,stopped
2013-11-17,male,hispanic,39,Roxbury,Probable Cause,stopped
2013-11-17,male,black,35,Mattapan,Probable Cause,stopped
2013-11-17,male,black,22,Boston,Probable Cause,stopped
2013-11-17,male,black,25,Boston,Probable Cause,stopped
2013-11-17,male,hispanic,54,Boston,Probable Cause,stopped
2013-11-17,male,black,42,Mattapan,Reasonable Suspicion,stopped
2013-11-18,male,black,19,Charlestown,Reasonable Suspicion,stopped
2013-11-18,male,black,21,Charlestown,Reasonable Suspicion,observed
2013-11-18,male,white,51,Boston,Consented to be Search,stopped
2013-11-18,female,white,43,Boston,Probable Cause,stopped
2013-11-18,male,black,17,Dorchester,Probable Cause,stopped
2013-11-18,male,white,33,East Boston,Probable Cause,stopped
2013-11-18,male,black,23,Charlestown,Reasonable Suspicion,stopped
2013-11-18,male,black,17,Dorchester,Probable Cause,stopped
2013-11-18,male,black,29,Dorchester,Probable Cause,stopped
2013-11-19,male,black,38,Boston,Probable Cause,stopped
2013-11-19,female,black,40,Roxbury,Probable Cause,observed
2013-11-19,female,white,31,Boston,Probable Cause,observed
2013-11-19,female,white,44,Boston,Reasonable Suspicion,stopped
2013-11-19,female,white,44,Boston,Probable Cause,stopped
2013-11-19,male,white,44,Boston,Probable Cause,stopped
2013-11-19,male,black,44,Dorchester,Probable Cause,stopped
2013-11-19,male,black,23,Mattapan,Reasonable Suspicion,stopped
2013-11-19,male,black,52,Boston,Reasonable Suspicion,stopped
2013-11-19,male,black,20,Dorchester,Probable Cause,stopped
2013-11-19,male,black,25,Dorchester,Probable Cause,stopped
2013-11-19,male,black,33,Dorchester,Probable Cause,stopped
2013-11-19,male,black,16,Dorchester,Probable Cause,stopped
2013-11-19,male,black,41,Dorchester,Probable Cause,stopped
2013-11-19,male,black,64,Dorchester,Probable Cause,stopped
2013-11-20,male,white,44,Boston,Probable Cause,stopped
2013-11-20,male,black,56,Boston,Probable Cause,observed
2013-11-20,male,black,53,Brighton,Probable Cause,observed
2013-11-20,male,black,23,Boston,Reasonable Suspicion,stopped
2013-11-20,male,black,28,Jamaica Plain,Probable Cause,stopped
2013-11-20,male,black,28,Jamaica Plain,Probable Cause,stopped
2013-11-20,male,black,30,Boston,Reasonable Suspicion,stopped
2013-11-20,male,black,16,Dorchester,Probable Cause,stopped
2013-11-20,male,hispanic,25,Roxbury,Probable Cause,stopped
2013-11-21,male,black,57,Boston,Probable Cause,stopped
2013-11-21,male,hispanic,24,East Boston,Reasonable Suspicion,stopped
2013-11-21,female,asian,55,Boston,Probable Cause,stopped
2013-11-21,male,black,25,Mattapan,Reasonable Suspicion,stopped
2013-11-21,female,asian,61,Boston,Probable Cause,stopped
2013-11-21,male,white,56,South Boston,Reasonable Suspicion,stopped
2013-11-22,male,black,49,Dorchester,Probable Cause,stopped
2013-11-22,male,black,18,Dorchester,Reasonable Suspicion,stopped
2013-11-22,male,black,24,Dorchester,Reasonable Suspicion,observed
2013-11-22,male,black,18,Dorchester,Reasonable Suspicion,stopped
2013-11-22,male,black,31,West Roxbury,Reasonable Suspicion,stopped
2013-11-22,male,black,21,Dorchester,Probable Cause,stopped
2013-11-23,male,white,37,Boston,Probable Cause,observed
2013-11-23,male,black,30,Dorchester,Reasonable Suspicion,stopped
2013-11-23,male,black,18,Dorchester,Reasonable Suspicion,stopped
2013-11-23,male,hispanic,18,Mattapan,Probable Cause,stopped
2013-11-23,male,black,29,Hyde Park,Probable Cause,stopped
2013-11-24,male,white,26,Hyde Park,Probable Cause,stopped
2013-11-24,male,hispanic,21,Dorchester,Probable Cause,stopped
2013-11-25,male,white,33,Dorchester,Reasonable Suspicion,stopped
2013-11-25,female,white,14,Hyde Park,Probable Cause,stopped
2013-11-25,male,black,29,Mattapan,Probable Cause,stopped
2013-11-25,male,white,30,Boston,Reasonable Suspicion,stopped
2013-11-25,male,black,40,South Boston,Reasonable Suspicion,stopped
2013-11-26,female,black,24,Roxbury,Probable Cause,observed
2013-11-26,male,black,30,Dorchester,Reasonable Suspicion,stopped
2013-11-27,male,black,16,Roxbury,Probable Cause,stopped
2013-11-27,male,black,22,Dorchester,Probable Cause,stopped
2013-11-27,male,black,17,Roxbury,Probable Cause,stopped
2013-11-27,male,white,25,Dorchester,Reasonable Suspicion,stopped
2013-11-27,male,hispanic,36,East Boston,Probable Cause,stopped
2013-11-27,male,hispanic,24,East Boston,Probable Cause,stopped
2013-11-27,male,black,17,Roxbury,Probable Cause,stopped
2013-11-27,male,hispanic,21,Dorchester,Reasonable Suspicion,stopped
2013-11-28,male,black,23,Dorchester,Probable Cause,stopped
2013-11-28,male,black,25,Dorchester,Probable Cause,stopped
2013-11-28,male,black,18,Dorchester,Probable Cause,stopped
2013-11-28,male,asian,25,Dorchester,Probable Cause,observed
2013-11-28,male,black,43,Dorchester,Probable Cause,stopped
2013-11-28,male,black,44,Dorchester,Reasonable Suspicion,stopped
2013-11-29,male,black,26,Boston,Probable Cause,stopped
2013-11-29,male,white,35,Dorchester,Probable Cause,stopped
2013-11-29,male,black,24,Dorchester,Probable Cause,stopped
2013-11-29,female,white,34,Dorchester,Probable Cause,stopped
2013-11-29,male,black,27,Dorchester,Probable Cause,stopped
2013-11-30,female,hispanic,48,Dorchester,Reasonable Suspicion,stopped
2013-11-30,male,black,25,Hyde Park,Probable Cause,stopped
2013-11-30,male,hispanic,25,Dorchester,Reasonable Suspicion,stopped
2013-11-30,male,black,55,Boston,Probable Cause,stopped
2013-11-30,male,black,18,Roxbury,Reasonable Suspicion,stopped
2013-11-30,female,black,22,Roxbury,Probable Cause,stopped
2013-12-01,male,white,37,South Boston,Probable Cause,stopped
2013-12-01,male,hispanic,19,Boston,Probable Cause,stopped
2013-12-01,male,black,51,Roxbury,Probable Cause,stopped
2013-12-01,male,black,29,Roxbury,Probable Cause,stopped
2013-12-01,male,black,60,Dorchester,Probable Cause,stopped
2013-12-01,male,black,20,Boston,Probable Cause,stopped
2013-12-01,male,black,51,Roxbury,Probable Cause,stopped
2013-12-01,male,black,43,Roxbury,Probable Cause,stopped
2013-12-01,male,white,27,Boston,Probable Cause,stopped
2013-12-01,male,black,23,Charlestown,Probable Cause,observed
2013-12-02,male,white,26,Dorchester,Probable Cause,stopped
2013-12-02,male,white,26,Dorchester,Probable Cause,stopped
2013-12-02,male,black,45,Roxbury,Probable Cause,stopped
2013-12-02,male,hispanic,16,Roslindale,Probable Cause,stopped
2013-12-02,male,hispanic,17,Roslindale,Probable Cause,stopped
2013-12-02,female,black,15,Dorchester,Probable Cause,stopped
2013-12-02,male,asian,43,Dorchester,Reasonable Suspicion,stopped
2013-12-02,female,black,22,Mattapan,Probable Cause,stopped
2013-12-02,male,white,40,Boston,Reasonable Suspicion,stopped
2013-12-02,male,hispanic,46,Boston,Reasonable Suspicion,observed
2013-12-02,male,black,72,Roxbury,Reasonable Suspicion,stopped
2013-12-02,male,black,61,Roxbury,Reasonable Suspicion,stopped
2013-12-03,male,hispanic,47,Roxbury,Reasonable Suspicion,stopped
2013-12-03,male,hispanic,47,Roxbury,Reasonable Suspicion,stopped
2013-12-03,male,black,54,Dorchester,Reasonable Suspicion,stopped
2013-12-03,male,black,33,Roxbury,Reasonable Suspicion,stopped
2013-12-03,male,black,24,Dorchester,Probable Cause,stopped
2013-12-03,male,black,27,Dorchester,Reasonable Suspicion,stopped
2013-12-03,male,black,28,Roxbury,Probable Cause,stopped
2013-12-03,male,middle eastern,38,Roxbury,Probable Cause,stopped
2013-12-03,female,white,38,South Boston,Reasonable Suspicion,stopped
2013-12-03,male,white,44,Roxbury,Probable Cause,stopped
2013-12-03,female,hispanic,26,Boston,Reasonable Suspicion,stopped
2013-12-03,male,white,23,Boston,Probable Cause,stopped
2013-12-03,male,white,29,Dorchester,Reasonable Suspicion,stopped
2013-12-03,male,black,40,Boston,Reasonable Suspicion,stopped
2013-12-03,male,black,54,Boston,Probable Cause,stopped
2013-12-03,male,hispanic,56,Hyde Park,Probable Cause,observed
2013-12-03,male,black,42,Mission Hill,Reasonable Suspicion,stopped
2013-12-03,male,black,24,Dorchester,Probable Cause,stopped
2013-12-04,male,black,53,Roxbury,Probable Cause,stopped
2013-12-04,male,white,29,Dorchester,Reasonable Suspicion,stopped
2013-12-04,male,hispanic,44,Roxbury,Probable Cause,stopped
2013-12-04,male,black,17,Dorchester,Reasonable Suspicion,stopped
2013-12-04,male,white,25,West Roxbury,Probable Cause,stopped
2013-12-04,male,black,23,Dorchester,Probable Cause,stopped
2013-12-04,male,hispanic,22,Roxbury,Probable Cause,stopped
2013-12-04,male,hispanic,21,Roxbury,Consented to be Search,stopped
2013-12-04,male,white,30,South Boston,Reasonable Suspicion,stopped
